ID,Date,SVXY Open,SVXY Close,VXX Open,VXX Close,VIX,SPX,Daily Return,LN(1+ret),21D RV*100,VIX - RV,Long SVXY,Long VXX,SVXY units,VXX units,SVXY MTM,VXX MTM,Equity,Daily Return,LN(1+ret)
122012,12/06/2012,74.18,73.31,1931.52,1954.55,16.58,1413.94,0.33%,0.33%,14.48,3.10,1,0,3649,129,-3138,0," 1,307,911 ",-0.24%,-0.24%
122012,12/07/2012,74.43,75.83,1922.56,1884.16,15.90,1418.07,0.29%,0.29%,11.77,7.31,1,0,3649,129,9195,0," 1,317,106 ",0.70%,0.70%
122012,12/10/2012,75.16,74.91,1903.36,1912.32,16.05,1418.55,0.03%,0.03%,10.79,7.70,1,0,3649,129,-3357,0," 1,313,749 ",-0.25%,-0.26%
122012,12/11/2012,75.79,77.37,1888.64,1846.83,15.57,1427.84,0.65%,0.65%,10.93,7.68,1,0,3649,129,8977,0," 1,322,726 ",0.68%,0.68%
122012,12/12/2012,77.70,75.45,1838.72,1892.69,15.95,1428.48,0.04%,0.04%,10.93,5.75,1,0,3649,129,-7006,0," 1,315,720 ",-0.53%,-0.53%
122012,12/13/2012,75.57,74.01,1887.36,1928.12,16.56,1419.45,-0.63%,-0.63%,11.11,5.54,1,0,3649,129,-5255,0," 1,310,465 ",-0.40%,-0.40%
122012,12/14/2012,73.60,73.52,1936.64,1941.33,17.00,1413.58,-0.41%,-0.41%,9.85,8.07,1,0,3649,129,-1788,0," 1,308,677 ",-0.14%,-0.14%
122012,12/17/2012,73.23,76.00,1948.80,1874.56,16.34,1430.36,1.19%,1.18%,10.32,7.67,1,0,3649,129,9050,0," 1,317,727 ",0.69%,0.69%
122012,12/18/2012,77.21,78.84,1845.12,1801.79,15.57,1446.79,1.15%,1.14%,10.74,5.67,1,0,3649,129,10363,0," 1,328,090 ",0.79%,0.78%
122012,12/19/2012,78.93,74.16,1800.32,1906.56,17.36,1435.81,-0.76%,-0.76%,9.44,5.80,1,0,3649,129,-17077,0," 1,311,013 ",-1.29%,-1.29%
122012,12/20/2012,74.40,72.45,1901.44,1949.44,17.67,1443.69,0.55%,0.55%,9.52,5.56,1,0,3649,129,-6240,0," 1,304,773 ",-0.48%,-0.48%
122012,12/21/2012,66.56,67.70,2113.28,2082.56,17.84,1430.15,-0.94%,-0.94%,10.28,5.03,1,0,3649,129,-17333,0," 1,287,440 ",-1.33%,-1.34%
122012,12/24/2012,68.94,68.95,2048.64,2045.44,17.84,1426.66,-0.24%,-0.24%,9.43,5.71,1,0,3649,129,4561,0," 1,292,001 ",0.35%,0.35%
122012,12/26/2012,67.87,65.25,2081.28,2159.36,19.48,1419.83,-0.48%,-0.48%,9.58,5.92,1,0,3649,129,-13501,0," 1,278,500 ",-1.04%,-1.05%
122012,12/27/2012,65.31,65.21,2154.24,2157.44,19.47,1418.10,-0.12%,-0.12%,9.37,6.55,1,0,3649,129,-146,0," 1,278,354 ",-0.01%,-0.01%
122012,12/28/2012,63.13,61.85,2228.48,2267.52,22.72,1402.43,-1.10%,-1.11%,9.82,5.69,1,0,3649,129,-12261,0," 1,266,093 ",-0.96%,-0.96%
122012,12/31/2012,58.73,65.45,2329.60,2035.84,18.02,1426.19,1.69%,1.68%,11.41,3.65,1,0,3649,129,13136,0," 1,279,230 ",1.04%,1.03%
12013,01/02/2013,71.75,73.46,1834.87,1795.19,14.68,1462.42,2.54%,2.51%,14.33,1.54,1,0,3649,129,29228,0," 1,308,458 ",2.28%,2.26%
12013,01/03/2013,72.66,72.85,1805.44,1800.34,14.56,1459.37,-0.21%,-0.21%,14.21,2.43,1,0,3649,129,-2226,0," 1,306,232 ",-0.17%,-0.17%
12013,01/04/2013,72.95,74.33,1795.20,1763.20,13.83,1466.47,0.49%,0.49%,14.19,2.93,1,0,3649,129,5401,0," 1,311,633 ",0.41%,0.41%
12013,01/07/2013,73.54,74.30,1783.68,1761.28,13.79,1461.89,-0.31%,-0.31%,14.30,2.16,1,0,3649,129,-109,0," 1,311,523 ",-0.01%,-0.01%
12013,01/08/2013,74.83,75.15,1749.12,1739.52,13.62,1457.15,-0.32%,-0.32%,14.40,2.18,1,0,3649,129,3102,0," 1,314,625 ",0.24%,0.24%
12013,01/09/2013,76.45,75.04,1712.00,1743.36,13.81,1461.02,0.27%,0.27%,14.39,1.51,1,0,3649,129,-401,0," 1,314,224 ",-0.03%,-0.03%
12013,01/10/2013,76.48,76.91,1708.80,1700.48,13.49,1472.12,0.76%,0.76%,14.54,1.51,1,0,3649,129,6824,0," 1,321,047 ",0.52%,0.52%
12013,01/11/2013,76.80,77.14,1702.40,1693.44,13.36,1472.05,0.00%,0.00%,14.45,1.12,1,0,3649,129,839,0," 1,321,887 ",0.06%,0.06%
12013,01/14/2013,77.32,78.48,1690.24,1665.92,13.52,1470.68,-0.09%,-0.09%,14.47,1.48,1,0,3649,129,4890,0," 1,326,776 ",0.37%,0.37%
12013,01/15/2013,77.54,78.45,1686.40,1666.56,13.55,1472.34,0.11%,0.11%,14.19,2.37,1,0,3649,129,-109,0," 1,326,667 ",-0.01%,-0.01%
12013,01/16/2013,79.09,80.21,1652.48,1631.36,13.42,1472.63,0.02%,0.02%,14.05,2.95,1,0,3649,129,6422,0," 1,333,089 ",0.48%,0.48%
12013,01/17/2013,81.18,79.64,1609.28,1640.32,13.57,1480.94,0.56%,0.56%,13.65,2.69,1,0,3649,129,-2080,0," 1,331,009 ",-0.16%,-0.16%
12013,01/18/2013,80.52,84.64,1623.04,1534.72,12.46,1485.98,0.34%,0.34%,13.20,2.37,1,0,3649,129,18245,0," 1,349,254 ",1.37%,1.36%
12013,01/22/2013,84.81,87.22,1536.64,1491.20,12.43,1492.56,0.44%,0.44%,12.83,4.53,1,0,3649,129,9414,0," 1,358,669 ",0.70%,0.70%
12013,01/23/2013,87.11,89.49,1489.92,1450.88,12.46,1494.81,0.15%,0.15%,12.77,4.90,1,0,3649,129,8283,0," 1,366,952 ",0.61%,0.61%
12013,01/24/2013,88.85,88.96,1459.84,1459.20,12.69,1494.82,0.00%,0.00%,12.14,5.70,1,0,3649,129,-1934,0," 1,365,018 ",-0.14%,-0.14%
12013,01/25/2013,88.74,88.28,1463.04,1468.80,12.89,1502.96,0.54%,0.54%,12.07,5.77,1,0,3649,129,-2481,0," 1,362,536 ",-0.18%,-0.18%
12013,01/28/2013,88.59,85.80,1464.96,1508.48,13.57,1500.18,-0.18%,-0.19%,11.89,7.59,1,0,3649,129,-9050,0," 1,353,487 ",-0.66%,-0.67%
12013,01/29/2013,84.57,88.51,1530.88,1463.04,13.31,1507.84,0.51%,0.51%,11.83,7.64,1,0,3649,129,9889,0," 1,363,376 ",0.73%,0.73%
12013,01/30/2013,86.39,82.94,1496.96,1553.28,14.32,1501.96,-0.39%,-0.39%,11.00,11.72,1,0,3649,129,-20325,0," 1,343,051 ",-1.49%,-1.50%
12013,01/31/2013,82.25,82.56,1564.80,1557.76,14.28,1498.11,-0.26%,-0.26%,9.97,8.05,1,0,3649,129,-1387,0," 1,341,664 ",-0.10%,-0.10%
22013,02/01/2013,85.80,86.73,1496.96,1477.76,12.90,1513.17,1.01%,1.00%,6.21,8.47,1,0,3649,129,15216,0," 1,356,881 ",1.13%,1.13%
22013,02/04/2013,84.39,81.08,1523.20,1579.52,14.67,1495.71,-1.15%,-1.16%,7.63,6.93,1,0,3649,129,-20617,0," 1,336,264 ",-1.52%,-1.53%
22013,02/05/2013,82.92,84.60,1545.60,1514.94,13.72,1511.29,1.04%,1.04%,8.19,5.64,1,0,3649,129,12844,0," 1,349,108 ",0.96%,0.96%
22013,02/06/2013,82.83,84.99,1544.32,1507.20,13.41,1512.12,0.05%,0.05%,8.03,5.76,1,0,3649,129,1423,0," 1,350,531 ",0.11%,0.11%
22013,02/07/2013,86.15,85.29,1487.36,1501.44,13.50,1509.39,-0.18%,-0.18%,7.93,5.69,1,0,3649,129,1095,0," 1,351,626 ",0.08%,0.08%
22013,02/08/2013,85.85,86.93,1491.84,1471.36,13.02,1517.93,0.57%,0.56%,8.05,5.76,1,0,3649,129,5984,0," 1,357,610 ",0.44%,0.44%
22013,02/11/2013,87.28,88.15,1466.24,1446.40,12.94,1517.01,-0.06%,-0.06%,7.80,5.69,1,0,3649,129,4452,0," 1,362,062 ",0.33%,0.33%
22013,02/12/2013,88.72,89.30,1444.48,1431.68,12.64,1519.43,0.16%,0.16%,7.79,5.57,1,0,3649,129,4196,0," 1,366,258 ",0.31%,0.31%
22013,02/13/2013,89.60,88.98,1428.48,1439.36,12.98,1520.33,0.06%,0.06%,7.74,5.78,1,0,3649,129,-1168,0," 1,365,091 ",-0.09%,-0.09%
22013,02/14/2013,88.48,90.23,1448.96,1418.24,12.66,1521.38,0.07%,0.07%,7.75,5.80,1,0,3649,129,4561,0," 1,369,652 ",0.33%,0.33%
22013,02/15/2013,91.24,90.93,1404.16,1405.76,12.46,1519.79,-0.10%,-0.10%,7.79,5.63,1,0,3649,129,2554,0," 1,372,206 ",0.19%,0.19%
22013,02/19/2013,91.56,94.74,1394.56,1345.28,12.31,1530.94,0.73%,0.73%,7.92,5.65,1,0,3649,129,13903,0," 1,386,109 ",1.01%,1.01%
22013,02/20/2013,94.46,85.51,1350.40,1461.12,14.68,1511.95,-1.24%,-1.25%,9.25,3.21,1,0,3649,129,-33680,0," 1,352,429 ",-2.43%,-2.46%
22013,02/21/2013,86.21,84.72,1462.40,1489.28,15.22,1502.42,-0.63%,-0.63%,9.47,2.96,1,0,3649,129,-2883,0," 1,349,546 ",-0.21%,-0.21%
22013,02/22/2013,86.81,87.58,1453.44,1438.72,14.17,1515.60,0.88%,0.87%,9.91,2.55,1,0,3649,129,10436,0," 1,359,982 ",0.77%,0.77%
22013,02/25/2013,90.61,75.34,1389.44,1635.84,18.99,1487.85,-1.83%,-1.85%,11.89,0.80,1,0,3649,129,-44664,0," 1,315,318 ",-3.28%,-3.34%
22013,02/26/2013,75.72,76.62,1617.92,1595.52,16.87,1496.94,0.61%,0.61%,11.94,0.95,1,0,3649,129,4671,0," 1,319,989 ",0.36%,0.35%
22013,02/27/2013,76.11,81.51,1607.04,1489.28,14.73,1515.99,1.27%,1.26%,12.72,0.85,1,0,3649,129,17844,0," 1,337,833 ",1.35%,1.34%
22013,02/28/2013,81.82,79.12,1483.52,1534.08,15.51,1514.68,-0.09%,-0.09%,12.62,0.69,1,0,3649,129,-8721,0," 1,329,112 ",-0.65%,-0.65%
32013,03/01/2013,75.61,77.90,1602.56,1556.99,15.36,1518.20,0.23%,0.23%,12.54,1.78,1,0,3649,129,-4452,0," 1,324,660 ",-0.33%,-0.34%
