Date,SVXY_adj_close_price,VXX_adj_close_price,^GSPC_adj_close_price,^VIX_adj_close_price,SVXY_adj_open_price,VXX_adj_open_price
11/01/2016,139.66,140.44,2111.72,18.56,143.54,136.84
11/02/2016,136.3,143.68,2097.94,19.32,138.92,141.24
11/03/2016,128.94,151.52,2088.66,22.08,136.48,143.64
11/04/2016,128.64,151.76,2085.18,22.51,130.32,149.88
11/07/2016,144.96,132.76,2131.52,18.71,139.8,138.64
11/08/2016,148.74,128.72,2139.56,18.74,143.42,133.48
11/09/2016,152.32,125.52,2163.26,14.38,140.46,135.88
11/10/2016,148,128.64,2167.48,14.74,156.44,121.84
11/11/2016,151.58,125.76,2164.45,14.17,145.06,130.72
11/14/2016,152.16,125.16,2164.2,14.48,150.68,126.4
11/15/2016,158.66,119.76,2180.39,13.37,153.64,123.8
11/16/2016,157.66,120.4,2176.94,13.72,155.28,122.12
11/17/2016,162.2,116.92,2187.12,13.35,158,120.2
11/18/2016,162.92,116.24,2181.9,12.85,162.48,116.68
11/21/2016,170.34,111.12,2198.18,12.42,164.84,114.88
11/22/2016,169.42,111.64,2202.94,12.41,170.4,111.04
11/23/2016,169.02,111.92,2204.72,12.43,167.72,112.8
11/25/2016,170.18,111.28,2213.35,12.34,169.56,111.72
11/28/2016,168.64,112.24,2201.72,13.15,168.24,112.6
11/29/2016,169.8,111.52,2204.66,12.9,168.28,112.36
11/30/2016,169.34,111.56,2198.81,13.33,172.1,109.92
12/01/2016,163,115.84,2191.08,14.07,169.8,111.32
12/02/2016,163.16,115.88,2191.95,14.12,162.22,116.48
12/05/2016,173.64,108.12,2204.71,12.14,168.56,111.84
12/06/2016,179.22,104.6,2212.23,11.79,176.46,106.24
12/07/2016,178.78,104.88,2241.35,12.22,180,104.08
12/08/2016,178.26,105.12,2246.19,12.64,178.46,105.04
12/09/2016,180.22,103.88,2259.53,11.75,176.82,106
12/12/2016,178.8,104.68,2256.96,12.64,180,104
12/13/2016,177.26,105.64,2271.72,12.72,179.12,104.44
12/14/2016,177.58,105.24,2253.28,13.19,176.1,106.2
12/15/2016,180.16,103.88,2262.03,12.79,180.34,103.68
12/16/2016,182.32,102.44,2258.07,12.2,182.4,102.36
12/19/2016,188.88,98.88,2262.53,11.71,184.48,101.32
12/20/2016,192.54,97,2270.76,11.45,190.44,97.92
12/21/2016,195.6,95.32,2265.18,11.27,193.84,96.36
12/22/2016,192.12,97.08,2260.96,11.43,195.38,95.36
12/23/2016,193.16,96.6,2263.79,11.44,191.5,97.4
12/27/2016,195.64,95.28,2268.88,11.99,193.14,96.44
12/28/2016,188.88,98.48,2249.92,12.95,196.28,94.8
12/29/2016,185.82,100,2249.26,13.37,188.14,98.8
12/30/2016,181.96,102.04,2238.83,14.04,187.92,98.96
01/03/2017,194.9,94.8,2257.83,12.85,189.42,97.92
01/04/2017,205.06,89.92,2270.75,11.85,197.1,93.68
01/05/2017,205.72,89.6,2269,11.67,203.22,90.6
01/06/2017,208.5,88.52,2276.98,11.32,207.84,88.64
01/09/2017,208.92,88.16,2268.9,11.56,207.38,88.8
01/10/2017,210.3,87.6,2268.9,11.49,211.08,87.2
01/11/2017,214.88,85.76,2275.32,11.26,210.02,87.64
01/12/2017,214.98,85.6,2270.44,11.54,212.98,86.36
01/13/2017,214.4,85.8,2274.64,11.23,215.84,85.2
01/17/2017,215,85.56,2267.89,11.87,211.46,87
01/18/2017,216,85.24,2271.89,12.48,216.48,84.92
01/19/2017,213.54,86.16,2263.69,12.78,217,84.64
01/20/2017,221.9,82.84,2271.31,11.54,215.72,85.2
01/23/2017,223.7,82,2265.2,11.77,221.74,82.84
01/24/2017,234.08,78.24,2280.07,11.07,226.6,81.04
01/25/2017,239.88,76.36,2298.37,10.81,237.94,77
01/26/2017,238.64,76.68,2296.68,10.63,239.12,76.6
01/27/2017,241.48,75.88,2294.69,10.58,239.58,76.44
01/30/2017,234.62,78,2280.9,11.88,236.38,77.4
01/31/2017,235.7,77.68,2278.87,11.99,232.58,78.68
02/01/2017,239.82,76.4,2279.55,11.81,240.18,76.12
02/02/2017,237.86,76.8,2280.85,11.93,237.7,76.96
02/03/2017,242.72,75.28,2297.42,10.97,242.6,75.36
02/06/2017,242.98,75.2,2292.56,11.37,240.06,76.12
02/07/2017,241.06,75.92,2293.08,11.29,243.24,75.16
02/08/2017,241.76,75.52,2294.67,11.45,240.2,76.2
02/09/2017,246.84,74.08,2307.87,10.88,243.1,75.28
02/10/2017,250.8,72.84,2316.1,10.85,249.4,73.2
02/13/2017,258.74,70.56,2328.25,11.07,255.24,71.56
02/14/2017,269.88,67.52,2337.58,10.74,258.9,70.44
02/15/2017,259.96,69.64,2349.25,11.97,269.28,67.48
02/16/2017,258.6,70,2347.22,11.76,260.52,69.64
02/17/2017,258.1,70.16,2351.16,11.49,252.68,71.72
02/21/2017,254.96,71.04,2365.38,11.57,261.58,69.2
02/22/2017,253.88,71.36,2362.82,11.74,252.9,71.6
02/23/2017,247.2,73.12,2363.81,11.71,253.32,71.48
02/24/2017,250.5,72.36,2367.34,11.47,238.08,75.88
02/27/2017,251.18,71.92,2369.75,12.09,250.4,72.32
02/28/2017,245,73.68,2363.64,12.92,250.16,72.32
03/01/2017,250.6,72.2,2395.96,12.54,255.84,70.48
03/02/2017,249.96,72.24,2381.92,11.81,250.38,72.2
03/03/2017,257.58,70.16,2383.12,10.96,253.54,71.32
03/06/2017,262.36,68.84,2375.31,11.24,258.06,70
03/07/2017,262.14,68.84,2368.39,11.45,262,68.88
03/08/2017,260.22,69.24,2362.98,11.86,264.68,68.16
03/09/2017,261.56,69.04,2364.87,12.3,261.88,68.96
03/10/2017,265.16,68.04,2372.6,11.66,263.94,68.32
03/13/2017,270.68,66.68,2373.47,11.35,266.04,67.72
03/14/2017,265.52,67.84,2365.45,12.3,269.82,66.84
03/15/2017,275,65.36,2385.26,11.63,268.6,67.04
03/16/2017,280.88,64,2381.38,11.21,277.08,64.92
03/17/2017,284.3,63.24,2378.25,11.28,283,63.56
03/20/2017,284.1,63.24,2373.47,11.34,284.76,63.16
03/21/2017,273.26,65.6,2344.02,12.47,289.74,62.08
03/22/2017,271.84,65.96,2348.45,12.81,270.54,66.32
03/23/2017,262.62,68.32,2345.96,13.12,269.48,66.6
03/24/2017,267.64,67.08,2343.98,12.96,266.6,67.2
03/27/2017,273.06,65.76,2341.59,12.5,257,69.64
03/28/2017,287.8,62.16,2358.57,11.53,275.72,65.04
03/29/2017,288.9,61.8,2361.13,11.42,288.78,61.84
03/30/2017,287.54,62.08,2368.06,11.54,288.8,61.92
03/31/2017,282.3,63.16,2362.72,12.37,287.3,62.16
04/03/2017,280.92,63.4,2358.84,12.38,282.54,63.24
04/04/2017,284.78,62.72,2360.16,11.79,277.1,64.36
04/05/2017,275.22,64.68,2352.95,12.89,287.42,62
04/06/2017,280.06,63.56,2357.49,12.39,277.8,64.08
04/07/2017,269.8,65.8,2355.54,12.87,276,64.48
04/10/2017,260.36,68.28,2357.16,14.05,268.96,66.08
04/11/2017,248.16,71.36,2353.78,15.07,253.56,69.96
04/12/2017,247.24,71.68,2344.93,15.77,248.16,71.4
04/13/2017,242.64,73.04,2328.95,15.96,246.42,71.92
04/17/2017,254.48,69.44,2349.01,14.66,246.64,71.84
04/18/2017,256.44,68.84,2342.19,14.42,251.02,70.32
04/19/2017,250.22,70.44,2338.17,14.93,260.18,67.8
04/20/2017,256.72,68.64,2355.84,14.15,253.98,69.48
04/21/2017,255.76,68.8,2348.69,14.63,255.12,69.12
04/24/2017,283.34,61.48,2374.15,10.84,276.68,63.32
04/25/2017,290.28,60.12,2388.61,10.76,287.04,60.6
04/26/2017,287.1,60.6,2387.45,10.85,288.88,60.28
04/27/2017,290.2,60.04,2388.77,10.36,290.24,60.04
04/28/2017,290.1,60.04,2384.2,10.82,289.96,60.16
05/01/2017,301.58,57.8,2388.33,10.11,292.86,59.44
05/02/2017,300.36,57.84,2391.17,10.59,301.58,57.72
05/03/2017,294.28,59.12,2388.13,10.68,297.12,58.56
05/04/2017,301.9,57.48,2389.52,10.46,299.24,58.16
05/05/2017,300.14,57.8,2399.29,10.57,302.08,57.48
05/08/2017,308.14,56.36,2399.38,9.77,304.64,57.04
05/09/2017,308.68,56.2,2396.92,9.96,312.82,55.6
05/10/2017,307.52,56.4,2399.63,10.21,306.92,56.6
05/11/2017,308.3,56.32,2394.44,10.6,304.08,57.16
05/12/2017,308.9,56.16,2390.9,10.4,306.68,56.64
05/15/2017,315.12,55.16,2402.32,10.42,311.2,55.72
05/16/2017,318.22,54.4,2400.67,10.65,318.76,54.44
05/17/2017,260.1,64.4,2357.03,15.59,298.78,57.88
05/18/2017,267,62.96,2365.72,14.66,262.74,63.88
05/19/2017,284.8,58.56,2381.73,12.04,275.54,60.8
05/22/2017,297.12,55.92,2394.02,10.93,292.3,56.88
05/23/2017,297.36,55.84,2398.42,10.72,298.98,55.52
05/24/2017,305.4,54.32,2404.39,10.02,298.2,55.6
05/25/2017,301.78,54.8,2415.07,9.99,305.46,54.32
05/26/2017,306.98,53.84,2415.82,9.81,300.52,55.16
05/30/2017,309.28,53.56,2412.91,10.38,303.22,54.64
05/31/2017,306.7,53.92,2411.8,10.41,310.68,53.28
06/01/2017,313.98,52.72,2430.06,9.89,310.64,53.36
06/02/2017,313.3,52.84,2439.07,9.75,312.96,53
06/05/2017,311.7,53.12,2436.1,10.07,311.74,53.12
06/06/2017,304.94,54.24,2429.33,10.45,308.74,53.64
06/07/2017,308.1,53.6,2433.14,10.39,308.44,53.72
06/08/2017,315.42,52.52,2433.79,10.16,308.5,53.68
06/09/2017,310.62,53.24,2431.77,10.7,318.2,52
06/12/2017,307.26,53.84,2429.39,11.46,306.86,53.92
06/13/2017,317.88,51.96,2440.35,10.42,313.58,52.68
06/14/2017,318.86,51.68,2437.92,10.64,318.08,51.96
06/15/2017,315.24,52.36,2432.46,10.9,306.56,53.76
06/16/2017,318.7,51.96,2433.15,10.38,317.82,51.92
06/19/2017,327.96,50.32,2453.46,10.37,323.74,51
06/20/2017,319.56,51.64,2437.03,10.86,325,50.84
06/21/2017,322.2,51.16,2435.61,10.75,325.4,50.76
06/22/2017,325.74,50.64,2434.5,10.48,323.02,51.04
06/23/2017,328.86,50.16,2438.3,10.02,325.8,50.6
06/26/2017,336.12,49.08,2439.07,9.9,333.12,49.52
06/27/2017,324.2,50.68,2419.38,11.06,334.34,49.32
06/28/2017,334.2,49.32,2440.69,10.03,330.42,49.84
06/29/2017,316.72,51.72,2419.7,11.44,333.72,49.36
06/30/2017,322.54,51.04,2423.41,11.18,325.52,50.48
07/03/2017,318.22,51.6,2429.01,11.22,327.4,50.2
07/05/2017,318,51.64,2432.54,11.07,319.92,51.4
07/06/2017,302,54.28,2409.75,12.54,311.82,52.68
07/07/2017,312.72,52.32,2425.18,11.19,307.94,53.2
07/10/2017,320.34,51.04,2427.43,11.11,313.22,52.36
07/11/2017,321.72,50.84,2425.53,10.89,319.4,51.28
07/12/2017,330.54,49.56,2443.25,10.3,327.28,50.08
07/13/2017,334.18,48.92,2447.83,9.9,330.64,49.44
07/14/2017,340,48.04,2459.27,9.51,334.28,48.92
07/17/2017,348.88,46.8,2459.14,9.82,346.44,47.16
07/18/2017,353.64,46.16,2460.61,9.89,345.44,47.36
07/19/2017,357.52,45.76,2473.83,9.79,356.88,45.8
07/20/2017,360.92,45.36,2473.45,9.58,360.16,45.36
07/21/2017,363.84,44.8,2472.54,9.36,358.68,45.56
07/24/2017,370.08,44.04,2469.91,9.43,364.68,44.76
07/25/2017,368.36,44.24,2477.13,9.43,370.96,43.96
07/26/2017,368.04,44.4,2477.83,9.6,370.8,44
07/27/2017,364.64,44.68,2475.42,10.11,371.48,43.96
07/28/2017,360.88,45.16,2472.1,10.29,357.12,45.64
07/31/2017,363.8,44.92,2470.3,10.26,366.6,44.52
08/01/2017,368,44.2,2476.35,10.09,368.12,44.28
08/02/2017,366.84,44.52,2477.57,10.28,370.72,44.04
08/03/2017,362.08,45.08,2472.16,10.44,366.04,44.6
08/04/2017,363.08,44.76,2476.83,10.03,363.84,44.84
08/07/2017,367.88,44.36,2480.91,9.93,364.4,44.8
08/08/2017,357.52,45.64,2474.92,10.96,367.56,44.44
08/09/2017,347.68,46.8,2474.02,11.11,347.8,46.84
08/10/2017,299.72,53.16,2438.21,16.04,338.48,48
08/11/2017,286.72,54.64,2441.32,15.51,292.8,53.56
08/14/2017,323.28,47.68,2465.84,12.33,308.2,50.48
08/15/2017,324.88,47.32,2464.61,12.04,331.8,46.36
08/16/2017,327.32,47,2468.11,11.74,325.08,47.24
08/17/2017,272.96,54.64,2430.01,15.55,318.52,48.12
08/18/2017,282.64,53.2,2425.55,14.26,283.36,53.08
08/21/2017,293.88,51.08,2428.37,13.19,285,52.8
08/22/2017,315.48,47.36,2452.51,11.35,303.12,49.56
08/23/2017,311.68,47.74,2444.04,12.25,301.88,49.29
08/24/2017,302.68,49.05,2438.97,12.23,312.56,47.51
08/25/2017,311.84,47.68,2443.05,11.28,308.64,48.18
08/28/2017,313.88,47.3,2444.24,11.32,315.6,47.08
08/29/2017,310.44,47.87,2446.3,11.7,290.48,50.84
08/30/2017,312,47.65,2457.59,11.22,310.96,47.79
08/31/2017,320.8,46.32,2471.65,10.59,314.2,47.28
09/01/2017,321.24,46.17,2476.55,10.13,323.56,45.86
09/05/2017,302.88,48.69,2457.85,12.23,309.92,47.87
09/06/2017,311.12,47.58,2465.54,11.63,310.8,47.65
09/07/2017,312.76,47.36,2465.1,11.55,311.96,47.52
09/08/2017,305.32,48.52,2461.43,12.12,308.8,47.92
09/11/2017,322.76,45.79,2488.11,10.73,316.64,46.74
09/12/2017,330.92,44.55,2496.48,10.58,326.96,45.17
09/13/2017,342.48,43.01,2498.37,10.5,331.2,44.56
09/14/2017,337.84,43.6,2495.62,10.44,338.4,43.56
09/15/2017,344.16,42.8,2500.23,10.17,339.72,43.4
09/18/2017,359.04,41,2503.87,10.15,348.72,42.25
09/19/2017,358.92,40.91,2506.65,10.18,359.16,40.95
09/20/2017,358.56,40.98,2508.24,9.78,357.56,41.16
09/21/2017,358.88,40.96,2500.6,9.67,360,40.87
09/22/2017,356.44,41.25,2502.22,9.59,352.4,41.7
09/25/2017,356.28,41.28,2496.66,10.21,355.68,41.34
09/26/2017,360,40.77,2496.84,10.17,358.24,41.01
09/27/2017,363.08,40.47,2507.04,9.87,363.96,40.37
09/28/2017,368.2,39.91,2510.06,9.55,361.48,40.69
09/29/2017,375,39.19,2519.36,9.51,368.56,39.9
10/02/2017,382.08,38.39,2529.12,9.45,377.4,38.96
10/03/2017,383.76,38.25,2534.58,9.51,386,38.05
10/04/2017,383.48,38.32,2537.74,9.63,382.88,38.36
10/05/2017,395.44,37.07,2552.07,9.19,385.4,38.07
10/06/2017,395.2,37.08,2549.33,9.65,394,37.24
10/09/2017,387.76,37.89,2544.73,10.33,397.2,36.95
10/10/2017,396.04,37.01,2550.64,10.08,394.08,37.21
10/11/2017,404.28,36.23,2555.24,9.85,397.04,36.9
10/12/2017,407.2,35.97,2550.93,9.91,403.88,36.3
10/13/2017,414.64,35.34,2553.17,9.61,411.48,35.61
10/16/2017,421.6,34.7,2557.64,9.91,418.24,35.03
10/17/2017,420.92,34.82,2559.36,10.31,420.6,34.81
10/18/2017,422.6,34.64,2561.26,10.07,423.04,34.64
10/19/2017,425.4,34.39,2562.1,10.05,408.16,35.82
10/20/2017,432.76,33.79,2575.21,9.97,432.56,33.84
10/23/2017,419.52,34.85,2564.98,11.07,435.84,33.57
10/24/2017,414.76,35.28,2569.13,11.16,425.96,34.28
10/25/2017,400.88,36.35,2557.15,11.23,409.92,35.62
10/26/2017,402.6,36.26,2560.4,11.3,407.4,35.85
10/27/2017,425.32,34.26,2581.07,9.8,412.64,35.35
10/30/2017,421.84,34.48,2572.83,10.5,412.64,34.75
10/31/2017,429.4,33.89,2575.26,10.18,425.48,34.22
11/01/2017,426.84,34.09,2579.36,10.2,433.56,33.56
11/02/2017,431.52,33.71,2579.85,9.93,427.04,34.09
11/03/2017,432.48,33.66,2587.84,9.14,433.8,33.55
11/06/2017,436.12,33.34,2591.13,9.4,433.44,33.58
11/07/2017,434,33.52,2590.64,9.89,437.16,33.3
11/08/2017,433.48,33.53,2594.38,9.78,431.2,33.75
11/09/2017,428.12,34,2584.62,10.5,416.88,34.85
11/10/2017,417.4,34.8,2582.3,11.29,422.84,34.37
11/13/2017,416.28,34.9,2584.84,11.5,410.04,35.42
11/14/2017,412.76,35.16,2578.87,11.59,409.72,35.46
11/15/2017,396.92,36.51,2564.62,13.13,400.92,36.2
11/16/2017,414.36,35.01,2585.64,11.76,411,35.27
11/17/2017,420.04,34.45,2578.85,11.43,414.36,34.97
11/20/2017,433.8,33.36,2582.14,10.65,426.36,33.96
11/21/2017,449.92,32.1,2599.03,9.73,442.16,32.69
11/22/2017,454,31.79,2597.08,9.88,453.8,31.82
11/24/2017,456.04,31.64,2602.42,9.67,456.2,31.62
11/27/2017,456.68,31.63,2601.42,9.87,455.12,31.74
11/28/2017,462.88,31.21,2627.04,10.03,461.08,31.33
11/29/2017,452.88,31.89,2626.07,10.7,461.88,31.27
11/30/2017,451.32,31.97,2647.58,11.28,460.32,31.35
12/01/2017,439.04,32.83,2642.22,11.43,446.72,32.32
12/04/2017,442.72,32.59,2639.44,11.68,459,31.36
12/05/2017,444.4,32.45,2629.57,11.33,446.8,32.27
12/06/2017,444.96,32.41,2629.27,11.02,438.96,32.86
12/07/2017,459.56,31.36,2636.98,10.16,445.04,32.4
12/08/2017,473.64,30.33,2651.5,9.58,467.2,30.83
12/11/2017,490.36,29.29,2659.99,9.34,475.92,30.24
12/12/2017,489.12,29.38,2664.11,9.92,492.56,29.16
12/13/2017,490.72,29.3,2662.85,10.18,493.12,29.15
12/14/2017,493.32,29.12,2652.01,10.49,493.32,29.15
12/15/2017,509.44,28.19,2675.81,9.42,497.16,28.89
12/18/2017,516.96,27.78,2690.16,9.53,516.72,27.79
12/19/2017,513.88,27.88,2681.47,10.03,517.84,27.7
12/20/2017,516.16,27.8,2679.25,9.72,523.52,27.4
12/21/2017,519.72,27.6,2684.57,9.62,518.44,27.68
12/22/2017,516.76,27.73,2683.34,9.9,520.6,27.58
12/26/2017,516.36,27.78,2680.5,10.25,512.04,28.04
12/27/2017,513.56,27.9,2682.62,10.47,518,27.66
12/28/2017,521.92,27.47,2687.54,10.18,516.2,27.77
12/29/2017,512.84,27.92,2673.61,11.04,524.8,27.33
01/02/2018,530.32,26.95,2695.81,9.77,516.76,27.76
01/03/2018,542.04,26.38,2713.06,9.15,536.76,26.61
01/04/2018,543.56,26.32,2723.99,9.22,547.84,26.12
01/05/2018,543.72,26.28,2743.15,9.22,544.2,26.26
01/08/2018,550.2,25.98,2747.71,9.52,545.2,26.24
01/09/2018,544.28,26.28,2751.29,10.08,553.32,25.82
01/10/2018,549.72,25.99,2748.23,9.82,538.44,26.52
01/11/2018,552.84,25.84,2767.56,9.88,554.92,25.74
01/12/2018,552.76,25.85,2786.24,10.16,555.16,25.73
01/16/2018,518.96,27.44,2776.42,11.66,549.6,26.02
01/17/2018,531.36,26.83,2802.56,11.91,525.44,27.15
01/18/2018,529.2,26.96,2798.03,12.22,522.24,27.29
01/19/2018,531.08,26.82,2810.3,11.27,531.52,26.84
01/22/2018,543.68,26.25,2832.97,11.03,527.64,27.03
01/23/2018,533.92,26.69,2839.13,11.1,537.24,26.54
01/24/2018,520,27.37,2837.54,11.47,531.08,26.83
01/25/2018,511.32,27.82,2839.25,11.58,522.24,27.27
01/26/2018,515.48,27.64,2872.87,11.08,516.48,27.59
01/29/2018,477.48,29.58,2853.53,13.84,503.24,29.2
01/30/2018,462.4,30.55,2822.43,14.79,460.44,30.79
01/31/2018,472.44,30.65,2823.81,13.54,471.8,29.96
02/01/2018,486.68,29.11,2821.98,13.47,468.52,30.15
02/02/2018,422.4,32.85,2762.13,17.31,472,30.04
02/05/2018,287.28,43.86,2648.94,37.32,400,33.94
02/06/2018,48.96,43.12,2695.14,29.98,46.8,46
02/07/2018,49.32,44.54,2681.66,27.73,49.12,43.74
02/08/2018,38.32,55.18,2581,33.46,49.08,45.43
02/09/2018,43.44,50.28,2619.55,29.06,43.04,49.72
02/12/2018,45.36,48.55,2656,25.61,44.96,48.28
02/13/2018,45.16,47.97,2662.94,24.97,44,48.81
02/14/2018,50.6,42.48,2698.63,19.26,45.4,47.32
02/15/2018,51.64,41.5,2731.2,19.13,52.4,41.03
02/16/2018,50.76,42.12,2732.22,19.46,50.36,42.2
02/20/2018,48.48,43.84,2716.26,20.6,49,43.2
02/21/2018,48.2,44.5,2701.33,20.02,49.44,43.41
02/22/2018,48.88,43.92,2703.96,18.72,49.32,43.24
02/23/2018,52.72,40.49,2747.3,16.49,50,42.52
02/26/2018,54.6,39.28,2779.6,15.8,54.24,39.32
02/27/2018,49.56,42.41,2744.28,18.59,53.88,39.17
02/28/2018,48.92,44.16,2713.83,19.85,51,41.32
03/01/2018,47.48,47.2,2677.67,22.47,49.16,43.82
03/02/2018,48.44,45.12,2691.25,19.59,46.32,49.68
03/05/2018,49.64,43.46,2720.94,18.73,48.04,45.97
03/06/2018,49.48,43.69,2728.12,18.36,49.8,43.12
03/07/2018,49.64,43.04,2726.8,17.76,48.36,44.5
03/08/2018,50.56,42.59,2738.97,16.54,49.92,42.58
03/09/2018,52.92,38.25,2786.57,14.64,51.04,40.32
03/12/2018,51.4,39.76,2783.02,15.78,52.28,38.92
03/13/2018,50.96,40.71,2765.31,16.35,52.12,40.08
03/14/2018,50.48,41.6,2749.48,17.23,51.48,40.49
03/15/2018,51.12,40.44,2747.33,16.59,50.72,40.26
03/16/2018,51.64,39.3,2752.01,15.8,51.4,39.3
03/19/2018,49.2,43.37,2712.92,19.02,51.12,40.32
03/20/2018,49.88,42.54,2716.94,18.2,49.48,43.08
03/21/2018,50.12,40.99,2711.93,17.86,50.12,41.96
03/22/2018,46.76,47.2,2643.69,23.34,48.6,45.16
03/23/2018,45.64,50,2588.26,24.87,47.28,47.04
03/26/2018,47.32,46.3,2658.55,21.03,47.24,47.14
03/27/2018,45.64,49.78,2612.62,22.5,47.44,46.3
03/28/2018,45.16,50.1,2605,22.87,45.84,51.23
03/29/2018,46.96,49,2640.87,19.97,45.72,49
04/02/2018,44.6,51.84,2581.88,23.62,46.04,48.66
04/03/2018,45.56,49.62,2614.45,21.1,45.16,50.56
04/04/2018,45.96,48.68,2644.69,20.06,43.8,52.62
04/05/2018,46.76,47.37,2662.84,18.94,46.36,47.37
04/06/2018,45.52,49.8,2604.47,21.49,46.04,47.91
04/09/2018,45.24,49.8,2613.16,21.77,45.68,49.8
04/10/2018,45.92,49.8,2656.87,20.47,46.04,49.8
04/11/2018,45.64,49.8,2642.19,20.24,45.4,49.8
04/12/2018,46.64,48.09,2663.99,18.49,46.04,48.09
04/13/2018,47.56,45.98,2656.3,17.41,47.28,45.98
04/16/2018,48.64,43.65,2677.84,16.56,48.04,43.65
04/17/2018,50.2,40.3,2706.39,15.25,49.16,40.3
04/18/2018,50.12,40.56,2708.64,15.6,49.72,41.26
04/19/2018,49.68,40.97,2693.13,15.96,49.4,41.68
04/20/2018,48.96,42.11,2670.14,16.88,49.64,42.55
04/23/2018,49.2,41.6,2670.29,16.34,49.16,41.9
04/24/2018,47.96,41.59,2634.56,18.02,49.76,41.59
04/25/2018,47.72,44.55,2639.4,17.84,47.84,45.75
04/26/2018,49,42.46,2666.94,16.24,48.32,43.76
04/27/2018,49.4,41.42,2669.91,15.41,49.32,41.74
04/30/2018,49.32,41.02,2648.05,15.93,49.64,41.02
05/01/2018,49.76,42.36,2654.8,15.49,49.16,42.3
05/02/2018,49.88,39.76,2635.67,15.97,49.8,40.57
05/03/2018,49.32,43,2629.73,15.9,49.44,41.98
05/04/2018,50.12,40.3,2663.42,14.77,48.96,40.3
05/07/2018,50.28,39.75,2672.63,14.75,50.36,39.89
05/08/2018,50.32,39.75,2671.92,14.71,50.12,39.75
05/09/2018,51.48,38.79,2697.79,13.42,50.64,39.24
05/10/2018,52.72,36.71,2723.07,13.23,51.6,36.61
05/11/2018,53.08,35.83,2727.72,12.65,52.6,36.42
05/14/2018,53.92,34.78,2730.13,12.93,53.32,34.78
05/15/2018,51.96,37.3,2711.45,14.63,52.92,36.57
05/16/2018,52.84,36.06,2722.46,13.42,52.4,36.5
05/17/2018,53.64,35.17,2720.13,13.43,53,35.87
05/18/2018,53.32,35.42,2712.97,13.42,53.32,35.46
05/21/2018,54.04,34,2733.01,13.08,54.2,33.66
05/22/2018,53.84,34.24,2724.44,13.22,54.24,34.24
05/23/2018,54.2,33.98,2733.29,12.58,52.96,35.94
05/24/2018,54.36,34.18,2727.76,12.53,54.12,34.64
05/25/2018,54,33.82,2721.33,13.22,54,34.18
05/29/2018,50.8,38.42,2689.86,17.02,52.72,36.06
05/30/2018,51.96,36.56,2724.01,14.94,51.44,36.92
05/31/2018,51.72,36.94,2705.27,15.43,51.96,36.95
06/01/2018,52.72,35.13,2734.62,13.46,52.8,35.33
06/04/2018,53.96,35.13,2746.87,12.74,53.32,35.13
06/05/2018,54.2,34.02,2748.8,12.4,53.88,34.02
06/06/2018,55.08,32.44,2772.35,11.64,54.44,33.1
06/07/2018,54.72,32.82,2770.37,12.13,55.36,32.23
06/08/2018,54.88,32.43,2779.03,12.18,54.24,32.43
06/11/2018,55.44,32.08,2782,12.35,54.88,32.7
06/12/2018,55.44,31.98,2786.85,12.34,55.6,31.78
06/13/2018,55.08,32.14,2775.63,12.94,55.84,31.66
06/14/2018,56.04,31.27,2782.49,12.12,55.88,31.6
06/15/2018,55.68,31.62,2779.66,11.98,55.48,32
06/18/2018,56.16,31.25,2773.75,12.31,54.92,32.59
06/19/2018,54.8,32.84,2762.59,13.35,54.24,33.21
06/20/2018,55.32,32.09,2767.32,12.79,55.24,32.16
06/21/2018,53.56,34.21,2749.76,14.64,55.2,32.28
06/22/2018,54.12,33.32,2754.88,13.77,54.36,33.02
06/25/2018,50.32,38.1,2717.07,17.33,53.4,35.26
06/26/2018,51.32,36.54,2723.06,15.92,51.44,37.24
06/27/2018,50,38.5,2699.63,17.91,51.72,36.16
06/28/2018,50.36,39.2,2716.31,16.85,49.76,39.74
06/29/2018,50.88,36.92,2718.37,16.09,51.24,36.74
07/02/2018,50.88,37.74,2726.71,15.6,49.76,39.1
07/03/2018,50.8,37.74,2713.22,16.14,51.52,37.74
07/05/2018,51.52,36.16,2736.61,14.97,51.36,36.16
07/06/2018,52.96,34.37,2759.82,13.37,51.6,35.08
07/09/2018,54.28,32.48,2784.17,12.69,53.68,33
07/10/2018,54.84,31.79,2793.84,12.64,54.6,32.18
07/11/2018,53.88,32.84,2774.02,13.63,53.64,32.92
07/12/2018,54.84,32,2798.29,12.58,54.44,32.44
07/13/2018,55.08,31.73,2801.31,12.18,54.56,31.92
07/16/2018,55.24,31.24,2798.43,12.83,55.28,31.22
07/17/2018,55.52,30.72,2809.55,12.06,54.84,30.73
07/18/2018,55.88,30.56,2815.62,12.1,55.96,30.56
07/19/2018,55.24,31.2,2804.49,12.87,55.32,31.2
07/20/2018,55.16,31.27,2801.83,12.86,54.92,31.63
07/23/2018,55.24,31.56,2806.98,12.62,55.12,31.14
07/24/2018,55.84,30.74,2820.4,12.41,56.04,30.34
07/25/2018,55.88,30.46,2846.07,12.29,55.44,30.86
07/26/2018,55.88,30.54,2837.44,12.14,55.84,30.44
07/27/2018,55,31.54,2818.82,13.03,56.12,30.6
07/30/2018,54.2,32.13,2802.6,14.26,55.28,31.16
07/31/2018,54.96,31.38,2816.29,12.83,54.88,31.38
08/01/2018,55.28,31,2813.36,13.15,55.48,31.06
